from_date,department,section,barcode,item_num,item_description,purshase_price,selling_price,quantity
24-Feb,2,55,4230588403710.626,839332,BAL BEEF FOUNDO,224.6483440274492,376.7121680928457,2598.6556342585627
05-Mar,2,57,3433564083567.9937,772848,KASHCAVAL COW CHEESE WITH HERBS,405.5952439153484,1231.6276271716692,1490.8272271536598
05-Mar,2,57,3704204152792.1865,839156,PASTS SPICES,1202.5383497929508,1631.0724731131716,564.1006138175629
16-Mar,2,51,6720904695354.741,134833,COUNTRY BAGT 250GR,611.4244404520026,1450.7560612911518,2022.8618610936653
02-Mar,2,50,3097279266530.685,580747,SMALL TILAPIA(5-6PC/K),909.2531890851405,1185.1096947957958,880.9260264034065
07-Mar,2,57,6557907746211.223,774262,A-ADALIA LEMON,545.3704375344848,1449.0156803854788,1862.8822530309112
11-Mar,2,52,5121419617942.15,501257,KASHCAVAL COW CHEESE WITH HERBS,1029.2107303778466,632.7778730945498,860.7681543433456
07-Mar,2,52,6284660586252.666,921945,SOURDOUGH BREAD,1119.000838285307,1898.3344719515324,3000.8625863149578
08-Mar,2,56,3664252831470.0566,324357,OLIVETTA SUP PICK,287.838067460258,280.4399740212508,2914.0490270697937
27-Feb,2,54,3991947529610.2334,624157,LARGE FETEER,1052.8560370676562,1072.410889293242,1675.7803410523038
27-Feb,2,56,4943154948805.104,551322,FETA CHEESE,1095.1484241202236,239.70308891337345,2322.8373117457354
07-Mar,2,57,5058092473435.9795,801316,KIRI CHEESE EQFORD,878.1878751424983,397.1254877325391,1160.5387670266923
26-Feb,2,54,3611118116155.664,224734,OLIVETTA DOLCI,129.97443040056663,652.4615196126979,2900.0301473233176
14-Mar,2,55,5545427042866.146,921959,STRAWBERRIES,761.0347900150931,800.4214864698585,2482.7881418359757
25-Feb,2,51,4599954472440.361,55792,CABBAGE,301.2743547842282,1407.6983059936022,3041.7985210286042
23-Feb,2,55,6890205424505.26,523075,CHICKEN LEGS/KG,1185.9923336512622,328.7452980770348,199.64586240609418
28-Feb,2,57,2734053996565.0967,735164,FARM-GOUDA BLACK PAPER,252.95219579889888,218.55717011011842,3020.320941504887
11-Mar,2,50,6098089134565.072,181732,HALWANI BL PEPPER BF LNCHON,178.89779323839278,103.30613206145382,2193.772846184619
05-Mar,2,50,3493395541472.343,515399,XP CABBAGE RED,1010.417965087405,436.0726791287389,1084.275486145757
05-Mar,2,51,5286342552433.103,432205,MACARONA BALADY FISH,930.4653860189815,1580.6609629696075,2380.7755216830437
20-Feb,2,50,2363427029390.438,248869,STRAWBERRY PACKED 1KG,746.5482808036817,754.531079533389,629.0272940055464
20-Feb,2,53,3061613524215.929,371077,PINEAPPLE,321.41019840533824,1248.9746735782007,1491.4917720944381
14-Mar,2,53,2292622618519.2334,592657,DEFR. SHRIMP 20-30,1127.5486842705416,1489.9331831348627,1728.0656785983033
15-Mar,2,52,6364821712843.733,19826,N.BROWN MED. FINO,278.9844648880768,711.1062442140928,1942.057068493872
24-Feb,2,53,6862725350172.958,500085,FUSILLI,73.95364085819789,499.186565262121,3023.9205856007616
02-Mar,2,56,4921037337601.392,563038,KOKI CHICKEN THIGH,969.4583951877008,1544.8524926866205,1490.6427700546517
05-Mar,2,53,3141462833594.476,431928,EMNTAL CHEESE SWISS,401.63878045598256,191.7757133457873,2862.084591903616
19-Feb,2,57,4431981052498.742,85759,CHEAK PEAS,98.33075101926181,891.95693265017,1060.9391909929022
28-Feb,2,54,4595283312252.9375,637085,RICH BEEF LUNCHEON/BLACK PEPPER,781.6418267627524,1129.542939093458,1154.2672712080036
07-Mar,2,53,3148752215794.6523,108412,BAL BEEF ENTRECOTE,1121.466620690899,309.59398837342326,1866.2983420655855
26-Feb,2,55,2791524207437.4663,884928,A-APPLE EUROPE,428.5557569209725,1054.3380640511227,3123.4923610408714
13-Mar,2,56,6425893087010.836,812943,SHAWRMA CHICKEN SAND.,97.71820634905994,8.611652061192368,138.4182835462984
04-Mar,2,52,4492793172132.066,874192,ROMY BATAREKH WITH PEPPER,359.38270933113665,1122.1883992165613,1583.3131887023376
17-Mar,2,51,4192826516889.956,169073,BAGUETTE,976.1665523225355,325.8333235224604,803.6928144401337
13-Mar,2,55,6736769354045.6045,347692,QUINOA SEEDS,1131.97925618006,1390.927839175592,1876.682990925477
02-Mar,2,54,6996552159423.019,26685,RICH COOKED CHICKEN,1165.194336354121,501.77494379990134,1879.653999783877
10-Mar,2,51,3905343310688.3276,474055,CASHEW SMOKED FLAVOR,240.79196358742954,855.2747918326587,2208.4579750552844
02-Mar,2,51,2744539838154.9424,127100,HEALTHY BREAD STICKS,17.310478538643387,1167.1023981010744,2134.024062312725
28-Feb,2,53,2655347341975.415,763214,CARROT 500GR,1111.2768153660888,823.7362881110495,1820.887207213523
17-Mar,2,50,4350092704035.189,499542,ROCKET,766.078227992309,1730.9062162788675,1933.5829902970888
26-Feb,2,51,3364480756011.073,781608,WAFFER,444.69129653990115,841.8554439567655,1083.1570465262394
12-Mar,2,53,6422852023531.32,742805,OLIVETTA SLI NATU,1218.294234095131,1365.9463968045595,1857.354382992394
18-Mar,2,53,5441464572182.645,445956,KASHCAVAL SMOKED COW CHEESE,432.07424274957486,397.53836903115024,1844.1578302262808
12-Mar,2,57,6271689671326.199,537974,CHICKEN FINGERS,546.6357200330294,66.09252445428122,3112.0975957118935
09-Mar,2,56,2916096981968.1826,601152,ROSEMARY BALADY 100GR,1004.5431051241037,972.6692902896135,3082.1174660835673
21-Feb,2,51,4007287427423.1787,326717,RICH BEEF LUNCHEON/BLACK PEPPER,543.8974032869936,1126.0145511891205,3068.8945885459675
10-Mar,2,56,2764639414498.4697,178883,A-EGGPLANT WHITE,1072.9673717925652,676.746977013626,2808.636907699497
15-Mar,2,51,2888264897281.687,559926,IMPORT GRILL TRKEY ROLL,814.7276071709955,1401.4528488929056,2625.1161072919044
20-Feb,2,53,2040019098315.5073,774241,ORIENTAL SAUSAGE SANDWICH,11.489753517394895,814.0359995052025,1321.2958137789215
25-Feb,2,51,4363002080525.7266,27977,CABBAGE CHINESE,1245.5189863970438,1852.6787262405567,960.2822862474392
10-Mar,2,55,3119939053410.9272,829840,GRIND NUTMEG,944.6247690995064,288.99290532933793,2421.3616879282663
04-Mar,2,55,2661019259978.5537,378155,BRAMILY CHEESE,121.91730764142828,561.7577849231585,3020.107637892095
03-Mar,2,53,2894582894715.253,117568,PEANUT BUTTER,679.9165794030293,1835.4927399629087,876.8867906880465
09-Mar,2,55,5073900373893.135,106334,CHICKEN LEG,154.40152926573742,1419.7465420069423,1951.709236813483
15-Mar,2,51,2456605202315.2983,570236,N.RAISIN ROLL,505.41782622048567,1539.6806343039354,1599.3787640792161
08-Mar,2,52,2156533548281.5576,124269,CABBAGE WHITE,644.2592976399162,1273.720825164309,2201.3802053042373
06-Mar,2,51,4006251850749.616,295118,MORTA,337.2282707009639,1888.8813119151757,1454.7745598784265
18-Mar,2,51,2015101092942.2769,451995,BASSBOUSSA BY KG,499.89113250016163,1494.1601342104116,2805.513845578656
26-Feb,2,51,3204882952643.9727,43196,PACKET BOUKSOMAT BLACK SEED LARGE,200.0139206739665,202.4033677480702,2927.44069112934
21-Feb,2,54,6330217170722.059,297464,PORK CHOPS,704.3618042104282,1325.2400606307035,133.13514494426713
08-Mar,2,50,2840527108876.0474,393289,BLACK BEANS,377.9166035213375,130.93511518452854,529.1372707506063
28-Feb,2,52,2590916032120.54,832902,FRUIT COCKTAIL,1204.7408330801038,715.1348307390555,3031.6539436591506
08-Mar,2,56,2476597986847.7812,389300,N.CROISSANT MINI,344.74574537521966,269.7317039325721,2067.282594487987
22-Feb,2,53,6701293822329.804,467530,CHICKEN BONES�����,209.09868779427845,1574.8482482554261,3043.888193354314
22-Feb,2,51,3700431540121.5415,90538,MESCLUN 100GR,1021.4523924936423,134.59948271282434,1970.7668917081776
09-Mar,2,53,3362756588109.948,38754,HEALTHY CRACKERS,781.7460295936988,1881.7724566890697,584.8006681270664
03-Mar,2,51,5490582461470.562,581683,FRICO EDAM SOFT MAILD,1061.8912031796137,1634.6221285320096,124.53359296083806
20-Feb,2,53,2412952865444.85,976643,MULLET GRILLED/KG,213.9352592574391,172.19635478932494,747.4074662907286
13-Mar,2,52,2047767889007.9458,111857,CARROT 500GR,266.2055499740546,797.8406919084401,2454.161898094258
14-Mar,2,50,5155095763255.607,207633,KIDNEY BEANS SAMO,408.3295114617856,1361.82748809395,197.47101517419372
23-Feb,2,55,4464440615809.43,452058,PIZZA MUSHROOM,686.8554336718624,1042.8506842337915,2183.8277748966707
06-Mar,2,55,4112746716246.623,277343,ETOILE HALWA MOLOD 46,433.7501029823085,1218.8230774125211,366.6523623565981
09-Mar,2,57,4154784012592.789,429356,BLACK FOREST 10 PERSONS,1137.6248032767096,10.399124815988323,2504.0454572145068
19-Feb,2,50,2503770065714.598,629514,CHOCOLATE&FRUITS CAKE 10PERS,903.2656142066892,593.1209343652997,1373.832082575416
11-Mar,2,56,5931772370811.655,932924,MEDIUM LOCALGROUPER 2-4 K/PC,545.1582715771067,1856.9457312883867,1174.2488601882344
02-Mar,2,54,5817638651760.449,62774,ALMONDS BBQ FLAVOR,782.6045683345174,1823.504939509983,2403.711961794539
28-Feb,2,55,5761146313831.809,165401,WHOLE DUCK/KG,1088.2219881893595,23.557525725642797,223.08848562901818
07-Mar,2,57,6657893992103.621,449794,BAL BEEF LIVER-KIDNEYS-HEART,1142.2098222861061,1165.976369037224,2642.0596208427028
01-Mar,2,57,2091515310661.1338,840837,SHISHTAHOOK SANDWICH,106.20702011289482,691.6896550057609,2598.798653144589
07-Mar,2,54,3559030795469.2207,124536,MINEN PLAIN KG,184.28133282602064,103.33509516433311,707.7225365602959
02-Mar,2,53,5001695165058.18,272430,KAILAN,939.5074493526552,469.2633450177832,819.7283367452466
08-Mar,2,56,4173563430806.804,508980,CHICKEN TENDERS,1199.3710568689,261.03834541723427,198.00641225649923
25-Feb,2,56,2262673090353.1504,137392,OLIVETTA NAT PEP,807.4280184990969,1156.8410900702447,1289.8127706900416
21-Feb,2,52,4542335011305.607,640196,PACKET BOUKSOMAT BLACK SEED LARGE,469.1481190273117,692.6220283066588,2288.127267576382
19-Mar,2,54,2308762624837.149,590582,RADISH WHITE,728.0655216683016,917.464776926516,929.9780196411517
27-Feb,2,51,6516455300351.087,777860,TURKEY THIGHS,345.02181327771376,1213.6104326547818,375.4382708262344
13-Mar,2,54,3327299399334.88,333976,PASTA CHICKEN SALAD,143.80277405750053,412.24502662037696,543.6105858858142
22-Feb,2,53,2633336635857.006,505277,HERBS R.TH.M.L. MIX2,1135.9429569958356,1576.173179341182,966.1445714559936
21-Feb,2,52,4301178410117.8945,52506,TURKISH COFFEE,1107.5128115028824,170.1415884796797,545.3453747626085
16-Mar,2,53,3350945141394.5127,14659,CHERRY,199.70711477568662,1286.5671247188602,29.84516409899953
03-Mar,2,51,4793668088244.74,799649,N.CHEESE PATE MINI,796.7526928945196,793.2505355438933,2847.2600062736706
12-Mar,2,51,4799469277919.709,638552,FALAFEL SANDWICH,714.3820817844107,1696.4919781517788,1568.8071940901966
09-Mar,2,57,3266095594672.496,685302,VANILLA BISCUITS PACKET,1129.5360302042698,1273.9158067295862,1926.9306878982452
01-Mar,2,53,6670053590407.05,207577,BBQ CHICKEN,30.63817055631189,25.980690419290536,2808.2218335177695
22-Feb,2,50,6540372356515.68,629257,KIRI CHEESE EQFORD,798.7006358668369,1500.2320854815166,524.8200081719289
14-Mar,2,55,2566243618658.151,533608,SEAFOOD MEDLEY,743.5137587408799,1512.7087997577185,2244.457238517515
11-Mar,2,54,4197329883845.0815,669740,CHICKEN LIVER/KG 052,626.2521131416918,893.4088793629785,1906.2644278710843
19-Feb,2,50,2964580090091.299,552161,STONE CUMIN,426.6802284569737,194.92562886418116,813.3754507110326
28-Feb,2,50,6785668105275.342,123186,CORIANDER 50GR,521.7943666332134,1331.2061956165708,2003.6082422292823
08-Mar,2,51,6175311211115.4,871794,BISCUITS,84.0132498609796,1515.9747253356975,2005.368025647104
01-Mar,2,54,3659662356656.5586,521822,JUICE AVOCADO 250ML,1239.2612621095002,1514.4771805887933,1140.1257543695165
07-Mar,2,56,5232433670711.084,394084,MUSHROOM 200GR,351.8104571502146,185.70354446887572,3003.057883025037
21-Feb,2,52,4635736036669.046,53053,FARM-GOUDA SMOKED,61.54309151817884,291.8002416619693,1796.9838313565544
24-Feb,2,57,2204844518448.0586,872881,MANGO ANANAS,1009.9800804856,1857.8657350407973,2527.6555311700854
02-Mar,2,53,5784926524646.656,667427,LOBSTER,681.3766188346297,1779.1007559180496,1750.4929178795003
21-Feb,2,57,5136377904393.359,332075,FRYING FISH/KG,516.7825591430258,67.3959313452173,2758.1884398649395
05-Mar,2,50,4235152838198.9243,843823,PETIT CAKE 2,449.23435816074357,1840.4208203674634,1439.7857353416555
16-Mar,2,54,5527372128358.141,560914,TOAST BROWN 500GR,297.849861615256,1308.0028560879957,2770.996102634498
24-Feb,2,55,3463521133779.978,693471,NABAT OAKLEAF LETTUCE GREEN,331.25230214503324,1600.903676412206,2167.392700440388
11-Mar,2,52,3329858318206.805,874811,HALAWA PEANUTS,900.5639638210585,473.63619929520684,2392.7783352752194
07-Mar,2,52,2350824729303.505,62632,DEFROSTED FILLET WHITE FISH,678.4770273794355,655.659995402632,255.2592737957915
13-Mar,2,57,6946983849356.478,994345,BASIL ITALIAN 100GR,1189.248076826172,1599.8557316827876,1146.4279259953469
27-Feb,2,57,5897222016480.89,644558,LOBSTER TAIL,468.91902887958645,1822.5742849017408,880.4728155016342
11-Mar,2,54,3798521920224.664,723014,FOUL SANDWICH,623.496257238663,782.909307599906,927.8910924225377
13-Mar,2,57,3453586433536.6206,322484,FETA CHEESE WITH BLACK OLIVES,349.8108112718885,1347.9939782585247,1378.9662416372423
17-Mar,2,55,2537689343245.1455,604382,GOAT CHEESE,1204.2038813961676,1411.2407764111035,1247.527349759243
04-Mar,2,56,4914149549180.984,297453,TURKEY WINGS,1200.1444034827566,1033.0346581463155,1857.4917456617557
18-Mar,2,55,2689095653525.789,569847,OLIVETTA BOLIVEE,11.336199925152986,1673.8400995913937,1694.248857040218
05-Mar,2,55,5778098409475.683,969851,PARSLEY100 GR,555.6030442497179,930.6757522108311,1010.9653760508558
04-Mar,2,56,5211949824517.342,487847,BAL BEEF ROAST,140.99083235861966,625.8330958722005,1973.6552838483929
26-Feb,2,57,4291149080585.859,154091,SAUSAGES,459.766668021744,1513.3479549105673,2713.27744663811
04-Mar,2,54,6541497038117.879,509829,NABAT SUPER GREENS 100G,987.5819956456779,1329.2891778193361,500.8660170898025
08-Mar,2,55,5934329715704.961,681693,OLIVETTA BEYTI OLIVES,591.599946039785,1247.3984726087417,8.562299271227323
21-Feb,2,57,3980611987197.393,79625,ALEX LIVER SANDWICH,1143.8418181090972,1532.5163865671525,2188.99576222207
01-Mar,2,57,3132029289306.244,522117,PROFITEROLLE,1131.3561653261665,620.0041517652941,647.1343813470453
13-Mar,2,51,2960480961348.952,106811,BLACK BEANS,489.1162873182733,1113.579660360571,2051.182113441397
18-Mar,2,57,2414198577719.369,746244,TUNA STEAK,1052.101259953525,678.4403214948876,3047.8723713408626
24-Feb,2,55,3099242636369.246,488389,DATES SOFT 550G PVC EL TAHAN,1120.0596969908945,453.3648445075632,2446.476055383578
05-Mar,2,57,5173327547378.208,14950,STONE CORIANDER,523.2536512167145,1703.7853824165022,2308.2341809852282
23-Feb,2,57,3903820334053.4604,475305,EGG&BASTERMA SANDWICH,683.1889386089442,1275.922323055974,2011.959715247965
20-Feb,2,55,4048731581304.027,23810,EGG&BASTERMA SANDWICH,213.0094464018771,464.3575594140901,51.90281742294259
14-Mar,2,53,4542016902016.865,789226,ABA KARAWIA,385.82097039087154,1091.829027914697,2915.381851664522
26-Feb,2,57,2355321432141.1772,908309,CHEESA FLAVOR CHELI,401.70568334302726,1463.042627676557,410.10230375680794
28-Feb,2,54,5673261709814.506,644088,ABA FANKOOSH,613.9738547094925,1095.9841890712069,399.04159469892255
02-Mar,2,57,2561299925391.3843,706106,BAL BEEF FILLET,1173.8703726334309,255.10110755407865,2951.6425554280636
08-Mar,2,57,5642923739583.516,687025,ABA SMOKED ALMONDS,781.1247662012862,1878.8914344987375,1330.7394366184915
24-Feb,2,50,4176712161293.796,557581,A-LEMON SEEDLESS,59.71835868586462,744.8912500915677,3055.7520372504396
27-Feb,2,52,3551732609772.4824,798194,RED PEPPERJACK JALAPENO,831.1144581357769,1872.8143928983823,1100.6067302530416
27-Feb,2,52,6579976921556.15,386440,A- CLEMENTINE,890.602293883006,1764.080213088826,2504.85903491565
11-Mar,2,54,6415012173813.831,733074,DATES MINCED 400 GM (B V C ),1003.3753720870079,539.2857694493823,1484.6739227190333
04-Mar,2,50,4555882536007.602,201934,ABA ROASTED ALMONDS,672.2069608571112,1858.362024781331,2499.508512533221
22-Feb,2,55,4641609987710.052,47611,LEMON SALT SAMO,81.78164821457354,1094.7295255710515,1950.351429524646
19-Feb,2,50,2944782343294.893,378757,SABEEL WINGS 1KG,763.2389261895647,1276.5450575260493,1819.2551872132863
10-Mar,2,50,2802193772484.839,53878,PIZZA TUNA HALF COOK,749.5833558421517,1688.3172860535406,905.7614197515275
15-Mar,2,57,6625046938620.367,630504,CHEESA FLAVOR EDAM,709.6454293522482,1081.9726232786338,2408.9374152011255
03-Mar,2,57,5962809184023.047,398105,BASBOSA W. NUTS,390.6627034773035,1879.3901257013392,258.7796450377473
21-Feb,2,52,2928171886473.735,791558,SMOKED CHEESE NATURAL,1028.0369038813144,676.2625559680183,3047.6840934779316
18-Mar,2,53,5725082353484.924,829616,KATILO CHEESE BRAMILY-KG,1056.9739816806302,476.485713853199,1015.5373376271904
26-Feb,2,53,2547852123189.65,566262,GRILL FISH/KG,887.3727596795911,595.0760501727788,2668.2656012451125
25-Feb,2,55,4484919474615.4375,386766,POTATO SWEET BEUROGARD,510.7012226236709,1710.360383210519,401.09376765555453
26-Feb,2,56,3563237804144.0107,479571,HALWANI BL PEPPER BF LNCHON,969.6255328392874,801.4419682505951,160.48615179506518
13-Mar,2,54,6721723624388.2,281123,VANILLA ICE CREAM,789.5118642071001,522.4449281360891,629.1301030927011
07-Mar,2,52,5809551364884.697,50003,JANA CUCUMBER ORGANIC 1K,262.7381097994999,512.6116405129858,1934.2771982373213
22-Feb,2,54,5090267398192.037,458597,BASTERMA WITH GARLIC,172.66490205879475,619.7733210826983,569.4265879651601
20-Feb,2,56,3613683051064.933,777087,FRENCH DEJEUNETTE X4,7.173237212349878,662.1341349131629,2320.814258303078
16-Mar,2,53,2863510116168.755,846058,ROMY EXTRA CHEESE,37.34430625432757,1800.2667610746412,2875.3206728942096
19-Mar,2,54,3339779383957.3965,657341,GOUDA OLD CHEESE,1179.7363477869696,1460.356529637254,745.9402378581475
26-Feb,2,50,4829835517500.17,644008,IM BEEF TOPSIDE,718.3300680542574,1269.169021512334,1726.3106293769983
19-Mar,2,51,5313623977107.268,981134,GRILLED CHICKEN FILLET/KG,842.2609517108958,1207.8527564425442,737.1401161942092
15-Mar,2,54,5330429889299.789,302832,WATER 600 ML,624.5152449076172,196.296523547315,1288.4263299251545
22-Feb,2,54,2029882164462.4492,355983,BBQ CHICKEN,1031.8300781393477,786.2841582121209,1669.8100186349782
20-Feb,2,50,2766678946203.6113,205727,GRIND CORIANDER,619.5252308935693,312.0265325103326,2563.1113876609347
13-Mar,2,50,6895812611013.866,806444,PORK CHOPS,14.095700820282241,293.3319590595903,294.5242600797107
28-Feb,2,52,6799860730078.364,489006,STRAWBERRY MOUSSE/PIC,1035.1589442078425,1497.8862510492188,2016.572914073253
18-Mar,2,57,6841388078441.1875,295048,CHEESE CAKE CHERRY/PIC,700.8232935274464,111.0046100314141,242.64300102962946
23-Feb,2,52,4554894468289.771,179182,N.CHEESE PATE MINI,104.49556625203427,6.339857851218112,1210.5403716841488
22-Feb,2,50,4023231653049.0986,974079,KIRI CHEESE BLCK SEED,332.39577522867006,1337.7089023334554,2266.5646238605723
11-Mar,2,54,2823355622216.402,47955,BATON SALE PLAIN PACKET,799.7892363125601,1617.9141267321197,1643.4248436984474
24-Feb,2,55,3282515537918.3926,200542,ABA BASMATI RICE,423.7882475988634,1042.6443416384334,159.1218167221251
25-Feb,2,50,5913852448739.525,958158,STUFFED ZUCCHINI/KG,97.4316976336272,463.9861472659041,2436.4452246441974
17-Mar,2,50,2458749778418.884,814368,ROAST CHICKEN DRUMSTICKS/KG,614.624396344269,954.7396014597875,2006.008042083483
10-Mar,2,55,2366466131047.1113,308665,PETIT CAKE 6,76.61877230245469,1358.7496995614767,369.5576239716663
11-Mar,2,53,5160903398952.633,165393,VIRGINIA FISH,66.20086592313922,1422.4561476865479,2526.9609798742963
28-Feb,2,51,2477593418078.593,693441,KATILO ROMY OLD CHEESE-KG,739.3873751223948,1281.913689521915,55.91671116060476
10-Mar,2,56,2398879213639.999,175143,IM BEEF ENTRECOTE,973.1097681421356,985.1547442548962,1933.4101322888598
12-Mar,2,53,4412697607546.6,607746,N.WHOLEMEAL,369.1216545905649,941.4605042489845,1364.0226353027933
26-Feb,2,53,3552797301161.0654,394182,BRIE CANTOREL,1074.6148478799703,1496.5131031202002,2209.9379916821963
13-Mar,2,50,5219754474879.1875,251665,CHOCOLATE&FRUITS CAKE 10PERS,1051.7386572205355,841.1609950865595,1521.6848809628264
06-Mar,2,52,2672092959120.8086,319108,FETA CHEESE WITH CHILI,995.7070355803651,631.9476483861511,1156.996805660685
15-Mar,2,54,3892898287656.6777,178449,GRIND CARNATION,1242.1514465195223,1584.5649593245184,1988.150122924163
14-Mar,2,54,3793813348065.909,44797,BLUE CHEESE EXTRA CREAMY,620.5609504528401,1487.671888304495,992.7080319020404
10-Mar,2,51,4881677676617.859,567437,BAL BEEF LIVER-KIDNEYS-HEART,68.9433919471002,1446.811959439763,2907.6919981096826
26-Feb,2,52,6441390633029.073,12600,CHICKEN TENDERS,1122.0048615590613,1717.193507998103,2245.581426194857
25-Feb,2,57,6559044018990.318,413790,ISTAMBOLY CHEESE,806.7908079744368,1765.470797253945,636.4880647700793
20-Feb,2,55,4433570282403.239,191327,SWISS OLIVE BF LNCHON,966.3013414273761,1536.0818233410205,979.7987229805733
16-Mar,2,53,6904394921699.148,989458,FISH FILLETS,299.4429276029911,339.2040348092486,2018.2694470198144
01-Mar,2,53,6011522914488.175,606337,BLACK FOREST 10 PERSONS,883.9614219873081,96.33969407762987,454.2922453987799
22-Feb,2,57,3972492864582.011,159011,PORK SAUSAGES,672.3188084854239,1848.7858779108578,1583.7364577925596
14-Mar,2,50,3017148299765.492,895361,FLAN TART LARGE,611.9136627528616,138.769696020828,420.7973698449021
27-Feb,2,50,5742697338080.594,41676,OLIVETTA GREEN JUM,988.7917898287452,520.9224321644405,1195.9949898266257
28-Feb,2,56,3598859190548.2485,671873,DATES 700 GM (KARTON),53.875230163784394,839.3486927104327,579.0253920316767
26-Feb,2,50,3561067891284.5254,519710,POWDER GARLIC,481.85951583751745,1416.8980435565938,663.1177619017365
06-Mar,2,54,6515663940503.66,69107,NABAT SUPER GREENS 100G,492.2388988719367,1062.2008048678542,281.8946002255164
27-Feb,2,55,2492585358007.6973,825262,BLUE CHEESE,1067.5477526924387,1733.1619323119999,1766.5980197183305
07-Mar,2,53,3827434423728.254,960785,VIENNA BREAD 125GR,853.0194553787845,379.79461592422064,3003.940778992849
19-Mar,2,57,2425720588798.3623,107120,ABA WALNUT HALVES,985.0016278672697,960.4857888658785,3047.285402289354
02-Mar,2,57,3946358655104.8643,253280,FOCACCIA,591.2727335272052,55.63325904905053,958.4435870133166
25-Feb,2,57,6705455113021.561,584023,PIZZA TUNA HALF COOK,126.91761771082066,790.7808026581547,2189.6520923833527
10-Mar,2,54,4165044062891.577,762755,ROMY EXTRA CHEESE,368.51152429741194,217.69588898235224,2776.3880695538646
09-Mar,2,53,2962141385495.4385,291014,MUFFINS ASSORTED X12,62.81727577181367,488.3491087329594,1685.1500906689155
22-Feb,2,54,3178756281112.7173,742800,PETIT CAKE 2,903.2960352482876,253.68972674468267,1276.9152164928114
05-Mar,2,55,6945650832254.664,760006,PACKET BOUKSOMAT BLACK SEED LARGE,189.63178671153963,1171.562609375043,1897.104577708307
08-Mar,2,57,6452861669516.716,932771,A-KIWI 500GM PUNNET,448.75719205215927,822.835432400348,1084.6114778421927
24-Feb,2,56,2868885474482.629,989329,N.PIZZA DOUGH,965.8530076568975,1156.6148392302186,2398.9865234196463
11-Mar,2,56,6660331706992.668,636494,CHOCOLATE SAUCE,1161.3059654406457,848.9360592651531,2127.393637210573
04-Mar,2,57,2296546058358.9775,161611,A- CAPSICUM RED,1168.556074354322,1703.1550823851228,1184.6845106433664
19-Feb,2,57,6838261966693.925,176105,WHITE CHEDDAR LOW FAT,702.5214263792845,996.2071342378114,981.460098104084
09-Mar,2,53,5767852441749.576,311870,BRUSCHETTA,865.7724128842098,223.23287124997023,2943.116336364136
02-Mar,2,57,3926212877950.407,731264,LONG FINO X10,516.8443031017464,1724.1961652000434,826.6058681503165
09-Mar,2,53,5680467137198.273,568658,APPLE GOLDEN PACKED 1KG,371.34730269214197,1314.6752768699464,2005.7254684914255
23-Feb,2,50,5063267768457.59,683192,HALWANI PRESSED BEEF,543.8201741843259,1241.6589128037378,1140.4992638223953
24-Feb,2,50,2231116695300.3447,398097,SHAHD WHOLE CHICKEN 1400-1500,419.15255928656615,555.202772423187,1346.97317548694
06-Mar,2,51,4356247493622.1978,787323,KIRI CHEESE CHEDAR,78.25521154560442,370.8046167910818,1830.5655980855668
13-Mar,2,57,5455668562553.734,172680,POTATOS SALAD,892.4749223063852,449.47151592416765,2105.637488395329
27-Feb,2,56,5186288309320.982,996392,RICH LUNCHEON CHICKEN PLAIN,319.263074756299,1003.8314474253431,3036.8772927467576
22-Feb,2,57,3576124787997.377,871073,DEFR. SHRIMP 60-80,1182.551423622043,597.7933676417679,2698.078010233211
28-Feb,2,54,4354162510977.9175,519034,BAL BEEF CUBES LOW FAT,878.5007888104086,811.949130618614,1239.8772664807489
19-Feb,2,50,2064012570363.06,478374,OLIVETTA SPANISH PEPPER,24.326668052939414,1367.92182642045,1856.919381006286
15-Mar,2,53,3831933468434.2065,767490,LAURIE,1160.9049194439601,1275.388641497687,190.40155733155802
20-Feb,2,55,2663115015506.795,696603,DEFROSTED CLEAN SHRIMPS 30-40,720.8848646371841,998.217682223517,108.02548649854137
26-Feb,2,50,2106893593767.5269,15383,CHICKEN WINGS/KG,1069.5030167040825,141.92384243580213,2395.3173702940517
07-Mar,2,51,2622461580009.8467,462656,BEET RED,897.1333464542067,458.09755369816276,672.1953460990162
10-Mar,2,51,6490215505066.243,401022,KAYSER PLAIN X5,1068.512720414169,894.9546210735098,22.276007047859544
22-Feb,2,52,4757802687451.975,130751,HEALTHY BREAD STICKS,780.8817657698493,1733.8068594949068,1154.7311315316795
24-Feb,2,55,4183145299150.4507,189481,HALAYEB CHEESE ISTAMBOLY,402.28168332254234,735.973013223879,2088.775652245419
26-Feb,2,53,5353937680043.068,607532,LOBSTER,803.9973242778519,1846.310726554221,2820.039764490363
22-Feb,2,55,3909058181510.8613,388021,IM BEEF STROGANOFF,590.8030771795715,984.100258862244,608.126701592984
20-Feb,2,50,5939059422892.309,157280,IMPORT GRILL TRKEY ROLL,816.4030821985559,1037.3545224039788,662.0767052084591
05-Mar,2,50,6620251920961.776,951069,BAL BEEF KNUCKLE,938.0798664471781,1691.158012595482,862.4814605151705
24-Feb,2,57,5028166793412.648,525034,SHAHD BREAST BONE IN,859.8829570386597,1112.3068637240078,2751.108080434814
27-Feb,2,51,5795308711471.885,346292,PAPAYA GREEN,372.2625052758891,1618.4639737668851,463.66230113062784
