from_date,department,section,barcode,item_num,item_description,purchase_price,selling_price,quantity
2024-03-14,Charcuterie,53,2144520000000.0,480318,Khlii,200.0,250.95,5.0
2024-03-14,Boulangerie,54,2155320000000.0,480319,Pain traditionnel,3.5,5.75,210.0
2024-03-14,Fruits et legumes,56,2177130000000.0,480320,Dattes Medjool,3.0,4.0,100.0
2024-03-14,Boissons,50,2110800000000.0,480322,Jus d'orange frais,2.9,4.0,150.0
2024-03-14,Tapicerie,52,2133310000000.0,480323,Huile d'olive,105.0,130.95,12.0
2024-03-14,Produits laitiers,55,2166110000000.0,480324,Yaourt nature,32.0,42.95,40.0
2024-03-14,Hygiene,56,2177140000000.0,480325,Savon noir,10.0,12.5,65.0
2024-03-15,Produits laitiers,52,2110810000000.0,480326,Fromage Jben,52.0,60.95,22.0
2024-03-15,Fruits et legumes,50,2110820000000.0,480327,Poivrons rouges,74.0,89.95,18.0
2024-03-15,Tapicerie,56,2177150000000.0,480330,Semoule fine,3.5,4.95,110.0
2024-03-15,Produits laitiers,57,2000000000000.0,480331,Lait Centrale,1.9,3.3,55.0
2024-03-15,Tapicerie,50,2110830000000.0,480332,Couscous,2.9,4.5,160.0
2024-03-15,Charcuterie,52,2133320000000.0,480333,Khlii,107.0,127.95,32.0
2024-03-15,Boulangerie,55,2166120000000.0,480334,Pain traditionnel,33.0,41.95,42.0
2024-03-15,Fruits et legumes,56,2177160000000.0,480335,Dattes Medjool,11.0,13.95,65.0
2024-03-16,Boissons,50,2110850000000.0,480337,Jus d'orange frais,87.0,113.95,16.0
2024-03-16,Tapicerie,53,2144540000000.0,480338,Huile d'olive,142.0,183.95,9.0
2024-03-16,Produits laitiers,54,2155340000000.0,480339,Yaourt nature,4.8,6.75,205.0
2024-03-16,Hygiene,56,2177170000000.0,480340,Savon noir,3.4,4.5,95.0
2024-03-16,Produits laitiers,57,2000000000000.0,480341,Fromage Jben,1.8,2.7,70.0
2024-03-16,Fruits et legumes,50,2110860000000.0,480342,Poivrons rouges,3.2,4.0,150.0
2024-03-16,Tapicerie,56,2177180000000.0,480345,Semoule fine,5.8,7.75,55.0
2024-03-17,Produits laitiers,52,2110870000000.0,480346,Lait Centrale,44.0,52.95,20.0
2024-03-17,Tapicerie,50,2110880000000.0,480347,Couscous,88.0,116.95,15.0
2024-03-17,Charcuterie,53,2144550000000.0,480348,Khlii,136.0,176.95,8.0
2024-03-17,Boulangerie,54,2155350000000.0,480349,Pain traditionnel,4.2,6.5,190.0
2024-03-17,Fruits et legumes,56,2177190000000.0,480350,Dattes Medjool,2.6,3.75,100.0
2024-03-17,Boissons,50,2110890000000.0,480352,Jus d'orange frais,3.3,4.0,150.0
2024-03-17,Tapicerie,52,2133340000000.0,480353,Huile d'olive,101.0,131.95,12.0
2024-03-17,Produits laitiers,55,2166140000000.0,480354,Yaourt nature,35.0,44.95,40.0
2024-03-17,Hygiene,56,2177200000000.0,480355,Savon noir,12.0,14.5,60.0
2024-03-18,Produits laitiers,52,2110900000000.0,480356,Fromage Jben,43.0,52.95,30.0
2024-03-18,Fruits et legumes,50,2110910000000.0,480357,Poivrons rouges,83.0,101.95,12.0
2024-03-18,Tapicerie,56,2177210000000.0,480360,Semoule fine,2.6,3.0,95.0
2024-03-18,Produits laitiers,57,2000000000000.0,480361,Lait Centrale,1.7,2.8,65.0
2024-03-18,Tapicerie,50,2110920000000.0,480362,Couscous,3.4,4.25,150.0
2024-03-18,Charcuterie,52,2133350000000.0,480363,Khlii,113.0,144.95,10.0
2024-03-18,Boulangerie,55,2166150000000.0,480364,Pain traditionnel,,,
2024-03-17,Fruits et legumes,56,6734303069034.748,996807,Dattes Medjool,855.1022376506592,1847.64875273726,1801.497155534484
2024-03-10,Boissons,52,2270431154081.853,184039,Jus d'orange frais,361.37127410056297,934.866232682025,2431.5881351567564
2024-02-23,Tapicerie,53,4090662579134.581,418867,Huile d'olive,919.5066229321694,1124.6455426926743,1740.985694071156
2024-02-23,Produits laitiers,56,5115067275483.147,872280,Yaourt nature,338.8335499372068,1275.3131547295543,2249.310928500462
2024-03-03,Hygiene,51,2358104095594.603,445629,Savon noir,368.6265373421985,666.044191247426,1699.5851226037096
2024-03-16,Produits laitiers,54,6079412780999.49,987062,Fromage Jben,813.8393682076542,898.8487592184856,2750.5224135158446
2024-02-26,Fruits et legumes,50,6048113738792.455,894448,Poivrons rouges,501.8374066528876,1391.0911226298945,2451.256282051176
2024-03-17,Tapicerie,53,2740948429185.134,679401,Semoule fine,1039.0457127652417,1286.5433625516343,3038.9933831590515
2024-02-22,Produits laitiers,50,2164082752063.879,622204,Lait Centrale,468.87205302722265,112.55756623562776,602.8898959599707
2024-03-09,Tapicerie,50,2848936181184.26,541123,Couscous,1055.6070508972732,1689.7729317765377,1708.8675995615797
2024-03-17,Charcuterie,54,5182932297869.135,560241,Khlii,296.32625937056105,223.0881686785556,3034.912037223026
2024-03-18,Boulangerie,57,4940794367778.178,586896,Pain traditionnel,115.32831612396672,116.15270387296302,2184.309106249641
2024-03-19,Fruits et legumes,56,6731942192762.126,96535,Dattes Medjool,736.3559812251466,483.6406180727509,35.531925801835605
2024-03-05,Boissons,54,5715662131900.873,833684,Jus d'orange frais,37.23912284851696,1809.221270356724,103.71462126223996
2024-03-11,Tapicerie,52,6547987525706.667,408868,Huile d'olive,248.8656256266252,206.9948271715767,985.9513759803536
2024-02-26,Produits laitiers,52,4954452095098.629,764452,Yaourt nature,203.09678818758653,1447.020397307243,1522.609094959222
2024-03-11,Hygiene,53,4261106840200.1777,629336,Savon noir,132.157905770457,218.10979339768704,59.88297837890912
2024-03-17,Produits laitiers,53,2171855848872.1543,228707,Fromage Jben,890.7888523186838,1468.1812895654782,1154.6460649977007
2024-02-21,Fruits et legumes,55,3625539180591.866,618445,Poivrons rouges,770.5723691964454,324.72036789891496,807.8757419766979
2024-02-27,Tapicerie,55,6905695304309.102,634517,Semoule fine,889.9312996261616,575.8969042886056,2219.800295129341
2024-02-26,Produits laitiers,51,2643511598382.9985,709744,Lait Centrale,903.8789657992636,650.0795418107183,1714.6608146915353
2024-03-19,Tapicerie,55,6890471599215.57,601266,Couscous,1036.5956084792615,726.7402799035615,2633.789105606375
2024-02-26,Charcuterie,50,2521719457907.684,857113,Khlii,311.3385997905143,1246.248124335943,982.1028352702672
2024-03-17,Boulangerie,57,3978115210771.946,960289,Pain traditionnel,1102.658385883662,982.2195435033302,2695.6559768521174
2024-02-27,Fruits et legumes,50,3204620775586.01,439309,Dattes Medjool,1149.669080789257,743.6096633073018,1804.775881931751
2024-03-09,Boissons,52,4652327083578.904,270572,Jus d'orange frais,779.106665222422,1739.5740142113798,1967.077930001346
2024-03-15,Tapicerie,57,5000854296676.28,956478,Huile d'olive,158.26892924117078,652.9453475362143,2155.596469116754
2024-03-04,Produits laitiers,53,5974238264006.33,896135,Yaourt nature,902.6482294962964,1506.318280951432,1531.1632989777952
2024-03-01,Hygiene,55,6416786964585.386,763512,Savon noir,304.0793121430064,1721.8779754139252,1609.0138247976197
2024-03-03,Produits laitiers,51,4616752569590.109,963149,Fromage Jben,871.5202035146724,1517.6260487255051,1227.9218780722858
2024-03-16,Fruits et legumes,55,6834313286347.763,400714,Poivrons rouges,152.4993699416223,427.0940568043822,2176.2863210979463
2024-03-17,Tapicerie,54,5085015157014.056,703634,Semoule fine,718.1946642137561,1646.1001165876005,2384.603142304688
2024-03-05,Produits laitiers,52,2204789020459.889,956860,Lait Centrale,15.623942629613396,1790.03470300823,1421.3149345847007
2024-02-21,Tapicerie,57,6805304077706.836,432221,Couscous,1019.3921033862484,1451.4472768604992,1027.2726857370417
2024-02-20,Charcuterie,54,2760148986141.438,921003,Khlii,125.75440679512327,629.5791196157018,1114.1166981708195
2024-02-25,Boulangerie,54,4604143080397.742,668006,Pain traditionnel,518.6533472355476,1163.943558035876,694.7746099725638
2024-02-25,Fruits et legumes,55,6665688929699.284,449564,Dattes Medjool,733.1424749683277,421.4659251812199,821.080774936544
2024-03-19,Boissons,50,6990492635958.851,229324,Jus d'orange frais,328.72652473711184,598.856122670282,3125.4152491002174
2024-03-06,Tapicerie,52,6689753057939.242,341496,Huile d'olive,728.4533109892018,1811.995497842256,2395.964210717492
2024-03-16,Produits laitiers,51,2370477698135.4214,92402,Yaourt nature,981.0457037450234,769.3850035542652,2250.505609505521
2024-03-07,Hygiene,50,3910620704035.111,83765,Savon noir,884.251924613142,1712.5899596252546,547.0837000074586
2024-03-08,Produits laitiers,55,6291510891477.146,464352,Fromage Jben,522.0870477201385,565.4988009009131,1880.4273236707263
2024-03-15,Fruits et legumes,52,6229337932894.333,889767,Poivrons rouges,995.9021964347844,612.3980083268578,1393.6526608806332
2024-02-26,Tapicerie,54,6287699815732.307,443303,Semoule fine,1150.4230569040403,1874.9286865891927,532.6037970666897
2024-03-17,Produits laitiers,53,5216435370899.425,685935,Lait Centrale,360.0416769679043,514.6525989871108,2432.449827945249
2024-02-27,Tapicerie,50,4204733250810.229,148947,Couscous,765.4935017068608,1654.5047637093433,2009.1297168517456
2024-03-15,Charcuterie,52,6122951801868.293,55900,Khlii,213.02792225215256,1852.912270530452,2340.3654004496675
2024-03-09,Boulangerie,57,4620178651811.285,953143,Pain traditionnel,477.9811849264279,76.38358236674885,357.3871259945101
2024-03-01,Fruits et legumes,53,2336410901014.8354,961059,Dattes Medjool,721.9269029962209,1761.8954012029074,1339.950849815407
2024-03-12,Boissons,50,2483311478717.596,413974,Jus d'orange frais,292.5068227894034,381.321962213574,1704.7131049439388
2024-03-19,Tapicerie,50,4841971591805.692,189929,Huile d'olive,1171.545956162916,1338.4038674228332,554.1721845972921
2024-03-12,Produits laitiers,56,4392746820360.39,942404,Yaourt nature,199.06197051021903,440.78684850358127,1296.3999746373474
2024-03-14,Hygiene,53,6918131915679.15,706404,Savon noir,175.9705450979177,657.6821633814876,78.55124364229667
2024-02-24,Produits laitiers,50,5248798795056.863,720290,Fromage Jben,756.762004445216,618.39841809808,621.1794559722523
2024-02-26,Fruits et legumes,52,4663398188072.397,467214,Poivrons rouges,983.832008691974,647.0699319788993,1107.9289319673878
2024-03-13,Tapicerie,50,4408097866334.616,280177,Semoule fine,930.5291393081616,1037.3798747176872,1128.5593019530804
2024-02-24,Produits laitiers,57,5311095587512.027,708323,Lait Centrale,912.880998078912,994.1518215295793,2195.9544742413746
2024-02-23,Tapicerie,56,6308112725734.515,200281,Couscous,654.9225454575477,760.5601903347905,2825.154231630888
2024-03-16,Charcuterie,50,3484854860590.1084,49812,Khlii,540.3023233170777,1257.6756971677792,1169.363408379268
2024-03-13,Boulangerie,51,6766202847013.346,348393,Pain traditionnel,632.8688261675707,61.15216039092534,2905.4280740472896
2024-03-07,Fruits et legumes,54,3069836650250.4097,654571,Dattes Medjool,757.2198887503959,1871.7680245158288,311.7243047792461
2024-03-16,Boissons,53,5220294052342.828,977334,Jus d'orange frais,970.8321758307112,55.19391024458997,378.0864669161625
2024-03-05,Tapicerie,54,5402861747234.893,350718,Huile d'olive,1143.1403769895646,660.0371584489977,1159.671789660851
2024-02-26,Produits laitiers,51,5302922711363.105,216954,Yaourt nature,352.82666809977985,636.4949491977641,985.8416115367232
2024-03-01,Hygiene,54,6357727254078.285,491907,Savon noir,986.6989762776324,1606.7223718417806,1397.2290461841912
2024-03-12,Produits laitiers,54,5509759906954.832,444667,Fromage Jben,1246.4036739111984,1677.2616682493556,2350.4584217243987
2024-03-13,Fruits et legumes,50,3185276230219.208,943099,Poivrons rouges,602.2597766098372,464.6093923975081,1768.4538263972458
2024-02-21,Tapicerie,57,6495879000708.179,486465,Semoule fine,75.11294085602661,1616.9092608192009,1520.4269188544808
2024-03-12,Produits laitiers,51,2859497828959.049,463738,Lait Centrale,1207.644982102741,1236.534054345581,2050.860096466008
2024-02-21,Tapicerie,53,6438863923244.364,961401,Couscous,575.5190066706547,1756.938122919643,1890.8791652631871
2024-02-21,Charcuterie,53,3021679705399.1504,436588,Khlii,1066.7753433042574,107.9590382063375,516.4860993238016
2024-02-26,Boulangerie,54,5225116612177.564,163205,Pain traditionnel,304.3732816498132,1275.965621507781,1719.0598263480624
2024-02-23,Fruits et legumes,52,3785297504155.121,437409,Dattes Medjool,1014.3194757227494,894.4981941702376,326.25063117547273
2024-03-15,Boissons,51,5296741649253.461,994633,Jus d'orange frais,835.2039648536556,129.87113353058706,1147.6620196488602
2024-03-05,Tapicerie,50,5801486878663.606,891843,Huile d'olive,1165.3228645239526,95.98892877165493,224.6361450322489
2024-03-08,Produits laitiers,52,4169986730506.738,897868,Yaourt nature,454.413001805184,503.7794382505664,231.55479559581167
2024-03-09,Hygiene,50,3275302252812.156,633839,Savon noir,627.6705120679323,1347.762907793683,363.0097578930909
2024-03-08,Produits laitiers,53,5726943774057.762,859079,Fromage Jben,898.9017829828476,810.2931414169711,782.5195900458775
2024-02-25,Fruits et legumes,54,4153035199598.061,920622,Poivrons rouges,84.23687373148374,499.884191969669,804.9192163047868
2024-02-20,Tapicerie,53,4016970343148.372,222784,Semoule fine,930.694550517222,34.40926199066346,1581.8967957540026
2024-03-01,Produits laitiers,52,2017256911731.953,958131,Lait Centrale,198.9290024660843,1129.157546607379,2759.9591642895093
2024-02-23,Tapicerie,53,2365591929646.713,232700,Couscous,1190.6038946943606,239.42239757116087,147.91925436570602
2024-02-27,Charcuterie,56,5951863851724.838,908688,Khlii,773.7213291895301,384.7526418392267,1793.3566849506062
2024-02-26,Boulangerie,53,3391356060401.8804,101969,Pain traditionnel,487.7091160034449,153.73819545175223,925.7181507136326
2024-03-15,Fruits et legumes,54,2762943964410.454,261950,Dattes Medjool,505.062100222278,1603.657802378217,2389.8230241143
2024-02-28,Boissons,56,4206038618715.9126,942860,Jus d'orange frais,400.8098507217167,1855.2758333792792,667.915964274202
2024-02-25,Tapicerie,53,5075910150343.439,184551,Huile d'olive,441.7803324874475,1115.4688476821752,899.9406913843754
2024-02-27,Produits laitiers,50,3274757057972.9146,243792,Yaourt nature,299.7883398745826,172.2298509605209,2835.060577005873
2024-03-06,Hygiene,54,6296737321221.681,200300,Savon noir,469.04115369872005,495.7102868420018,2019.6803076882284
2024-03-12,Produits laitiers,57,6163515122844.342,323421,Fromage Jben,1044.3666672749212,1564.9983300752738,1891.7860119498005
2024-03-09,Fruits et legumes,52,4686295450886.316,145300,Poivrons rouges,502.7976336328518,8.575052744964347,2733.946145891536
2024-03-18,Tapicerie,55,5961533425651.164,525643,Semoule fine,271.988572347813,322.46403727764226,504.5182726073856
2024-02-28,Produits laitiers,50,3256984384770.043,141941,Lait Centrale,425.91845639592015,567.4523169396879,2794.433710385834
2024-02-21,Tapicerie,55,5008229907378.246,600713,Couscous,1037.3552571851146,1757.33723714347,1690.5126606674885
2024-03-15,Charcuterie,51,5750512487859.653,672847,Khlii,655.0648442229143,1517.316874748812,3021.2137363319844
2024-02-20,Boulangerie,57,2500641356983.0645,41743,Pain traditionnel,740.4529379903695,328.7399208495537,2137.4572207252377
2024-02-19,Fruits et legumes,55,3802505146853.773,587219,Dattes Medjool,503.6753327520033,746.1611081258221,2221.0253232818345
2024-03-06,Boissons,54,6214322993331.654,298760,Jus d'orange frais,342.1249201871077,264.9768295355552,131.81014290453058
2024-03-11,Tapicerie,54,4293395261666.804,222351,Huile d'olive,1140.219844012094,757.8389217238639,2862.0926786460245
2024-03-04,Produits laitiers,53,6472673634172.385,88234,Yaourt nature,1175.5445386831932,220.91591054979853,230.3333489755576
2024-03-04,Hygiene,57,5477148569307.332,997200,Savon noir,115.45671916290036,1655.815699561102,2294.216308288101
2024-02-20,Produits laitiers,54,4311134730359.821,734952,Fromage Jben,920.41236391959,114.37221521232722,580.9359268867197
2024-03-08,Fruits et legumes,57,2869359195777.103,815461,Poivrons rouges,1081.4647067615692,1185.5345770032995,633.5656074893318
2024-03-04,Tapicerie,54,4089685251978.088,262892,Semoule fine,471.507793843252,115.9981604440461,1144.826641331333
2024-03-02,Produits laitiers,50,6386275930981.584,827253,Lait Centrale,1191.1784266992229,1600.376850394269,841.4919250262077
2024-02-26,Tapicerie,55,6948217985796.11,863653,Couscous,680.0636403161205,770.205840574878,2788.0409357306457
2024-03-13,Charcuterie,56,6067994772856.445,615388,Khlii,552.1340917330151,960.7187632986288,2470.546253103378
2024-02-27,Boulangerie,50,4642474162335.159,951538,Pain traditionnel,838.413174525741,970.8517938182068,2874.697421455633
2024-02-25,Fruits et legumes,54,6304945704592.8125,132230,Dattes Medjool,640.3860033636436,110.42891329566136,631.9820944090915
2024-03-12,Boissons,57,4165830054643.682,491197,Jus d'orange frais,999.0760965318324,1385.303574782202,353.1471787255094
2024-03-10,Tapicerie,52,2490516053807.6177,948585,Huile d'olive,796.8672561723836,1041.8250092258963,2368.8602044517424
2024-03-02,Produits laitiers,55,4109276435849.005,237599,Yaourt nature,500.2033277494449,415.4368220648041,2804.574419342099
2024-02-28,Hygiene,53,4049229767964.169,141348,Savon noir,1223.3246618485282,823.8403714654132,2097.466643200393
2024-03-11,Produits laitiers,54,4312667759399.432,272675,Fromage Jben,732.6887499635488,1407.746772065878,2017.98191760095
2024-02-21,Fruits et legumes,53,4225157874309.664,264786,Poivrons rouges,725.0730602862357,131.28380597622836,546.2628314981828
2024-03-17,Tapicerie,52,2007091872138.512,793567,Semoule fine,1038.3205860858384,885.6979471001073,1406.1326715919806
2024-02-25,Produits laitiers,55,4601066414490.244,11028,Lait Centrale,542.1793211228929,147.33479058328834,2548.6749871290385
2024-03-01,Tapicerie,55,4223791370600.351,880571,Couscous,284.80440834516094,997.4513465826484,1072.223490084663
2024-03-14,Charcuterie,54,3890711592794.2656,126256,Khlii,753.3716826041668,1485.3411980662495,3044.381603436322
2024-03-18,Boulangerie,51,2564128623046.561,605589,Pain traditionnel,629.5474734612135,1376.0054681592317,2710.574393691597
2024-03-08,Fruits et legumes,57,4435590304220.832,382243,Dattes Medjool,624.2959443313903,1775.797624511341,556.7736093710981
2024-02-24,Boissons,50,4133405974353.485,668256,Jus d'orange frais,141.99024331013905,74.45228019474892,1928.7561115822448
2024-03-14,Tapicerie,56,5568811236999.567,264874,Huile d'olive,1168.5466872112058,1882.331658283741,2007.023907524842
2024-03-13,Produits laitiers,51,4753103117640.711,287100,Yaourt nature,64.69746690574686,1738.0815172459418,2864.777594144852
2024-03-05,Hygiene,53,4910401516381.717,924694,Savon noir,1021.4408731581332,1061.017260392497,2461.1724780685777
2024-03-18,Produits laitiers,55,3142245630151.177,226089,Fromage Jben,137.9895944172437,1189.1385632339766,2976.7215645812544
2024-03-08,Fruits et legumes,57,3090007738578.1406,532033,Poivrons rouges,694.5607183097989,887.4734223767274,1721.6577404581617
2024-02-22,Tapicerie,55,6758309674597.375,158464,Semoule fine,488.20253285843256,1710.5744514723308,1931.77910656464
2024-03-12,Produits laitiers,51,5453531402365.723,899127,Lait Centrale,203.35631774279923,999.2519492664748,720.1789296240474
2024-02-24,Tapicerie,57,6727513299486.64,88541,Couscous,305.8452409106778,982.0683565748682,2568.2259057576434
2024-02-20,Charcuterie,56,6228797531630.514,922148,Khlii,652.7700479934966,1715.3006072098644,2994.0445678816463
2024-03-18,Boulangerie,51,4656454452121.591,14013,Pain traditionnel,407.7929762700815,477.1844207820553,2344.776385102992
2024-02-26,Fruits et legumes,57,5024922483002.369,758343,Dattes Medjool,170.6929682158098,1043.5602138909776,2969.3371708461136
2024-03-10,Boissons,52,3530209567112.444,416897,Jus d'orange frais,312.7626049726164,1521.1463767090625,1949.2534611815656
2024-02-28,Tapicerie,52,3364338775666.4062,682665,Huile d'olive,1085.7405104337563,716.2941646043591,1194.1035341570296
2024-03-16,Produits laitiers,57,5275832633326.055,382565,Yaourt nature,879.4943086722728,1063.437140297258,699.7969168250734
2024-03-13,Hygiene,50,6342227187710.275,411374,Savon noir,28.95709593640413,554.8963098694157,646.9588882079994
2024-03-10,Produits laitiers,56,3001531249754.64,763890,Fromage Jben,1091.5821809886495,1381.3935402058255,983.8707953024063
2024-02-22,Fruits et legumes,50,6720978861152.803,960198,Poivrons rouges,98.91901566016963,1538.5063108377308,54.46566578062339
2024-02-19,Tapicerie,54,6808854962319.715,695630,Semoule fine,122.032043822299,636.3684825808289,1819.634331411737
2024-03-04,Produits laitiers,57,4120667651024.4233,813634,Lait Centrale,1130.9198748268668,1361.3038005964424,25.03188237759468
2024-02-26,Tapicerie,52,4687516430315.609,393695,Couscous,828.244584277745,987.6886442798248,1296.6838663593678
2024-02-27,Charcuterie,51,2277266457152.126,899408,Khlii,375.09419649852816,1628.8777038888445,567.394625182617
2024-03-14,Boulangerie,54,4224875874340.281,456553,Pain traditionnel,950.8822450786836,1189.487717692737,2285.7587662167084
2024-03-12,Fruits et legumes,50,3835833428639.915,971392,Dattes Medjool,1095.5472183167317,906.9330938745144,1438.6281280377734
2024-03-02,Boissons,53,3948584553728.57,586081,Jus d'orange frais,1160.259349796568,101.6066691148349,2340.36182450094
2024-02-25,Tapicerie,55,6151367976705.266,900111,Huile d'olive,908.1736151689466,317.8287610178355,3050.187630645235
2024-03-02,Produits laitiers,51,5137064831886.686,861689,Yaourt nature,630.4862837522614,1771.5981225755577,600.7901641484751
2024-03-19,Hygiene,56,3993319633811.245,786906,Savon noir,1118.27221887928,1451.122923026206,190.69794415290173
2024-02-26,Produits laitiers,54,5339023248270.266,564255,Fromage Jben,1184.0844803894925,492.94294166881184,622.2702435780182
2024-02-25,Fruits et legumes,54,4594212877737.059,669586,Poivrons rouges,215.5145262719034,112.82452249453436,134.72339195273233
2024-02-25,Tapicerie,57,5689021617312.584,814324,Semoule fine,293.4585260005944,1649.3480335954073,850.3232895081187
2024-02-21,Produits laitiers,55,6135390671294.591,131978,Lait Centrale,843.8170115364594,576.3002591067815,1204.0874434613638
2024-02-21,Tapicerie,55,4748796191730.121,561871,Couscous,742.2316246247051,1395.3858495816603,1685.871204591946
2024-02-28,Charcuterie,51,6041363965906.105,586055,Khlii,676.5507557523234,292.48142784841974,1611.0209636865843
2024-03-17,Boulangerie,56,6622351152094.534,863185,Pain traditionnel,790.056624947643,1553.811697619591,201.9347006995308
2024-03-16,Fruits et legumes,55,6040098653822.441,172067,Dattes Medjool,857.6560868117838,1004.6833623705872,363.3581951691431
2024-02-28,Boissons,56,4148453748756.034,531809,Jus d'orange frais,394.67904665403967,288.8039101433707,277.5487247372996
2024-02-22,Tapicerie,51,2655617343464.6484,155927,Huile d'olive,1203.414183403873,339.8142695611917,821.7764366727178
2024-02-21,Produits laitiers,51,5821561267321.793,212053,Yaourt nature,341.62443306895284,952.9367474076092,794.9868068906613
2024-03-06,Hygiene,52,4033126506433.578,718404,Savon noir,548.8666113793945,1507.9854062295558,1282.7513689826392
2024-03-07,Produits laitiers,55,5611664309924.854,253108,Fromage Jben,470.083159359546,1231.3243620818962,520.6733948554215
2024-03-18,Fruits et legumes,57,2822235492159.3896,104178,Poivrons rouges,637.6350294494534,1491.02294237178,322.4118818854112
2024-02-24,Tapicerie,57,6158400684016.104,653977,Semoule fine,819.530532908312,906.52644903311,930.8410574258716
2024-03-17,Produits laitiers,50,4893380012352.117,157225,Lait Centrale,737.1579290009066,979.0937021350188,413.5583333324367
2024-03-09,Tapicerie,51,4948181226595.519,207616,Couscous,1042.057028579801,208.3099726245214,994.0310012295296
2024-03-10,Charcuterie,57,3860147458887.095,178201,Khlii,207.93586103314613,1414.99019338291,1123.20474268693
2024-03-10,Boulangerie,53,3208051125627.7324,972836,Pain traditionnel,626.6786262091447,221.63907391694943,782.1543165273167
2024-02-24,Fruits et legumes,51,2580512131905.644,667389,Dattes Medjool,154.0358913863295,161.705712612469,1028.058707648964
2024-02-19,Boissons,54,6977238109618.63,285438,Jus d'orange frais,264.11269160650863,871.4023375472951,59.19391856755368
2024-03-16,Tapicerie,55,6966104035437.803,353101,Huile d'olive,576.4304520795645,1742.9854841107087,572.7438938407679
2024-03-11,Produits laitiers,51,5638722706682.988,528865,Yaourt nature,1082.4360361205229,1536.005029254455,1885.0485529757111
2024-02-21,Hygiene,50,3019947606362.6826,925034,Savon noir,127.93221257492716,515.0819323847219,1530.354597960216
2024-02-24,Produits laitiers,53,4542924689734.611,680409,Fromage Jben,505.8395998919063,752.9313582246526,1816.143823591901
2024-02-20,Fruits et legumes,57,5299560038444.511,398435,Poivrons rouges,573.0658254259337,69.66400279750104,910.9570136337536
2024-03-15,Tapicerie,52,6464474586289.406,555015,Semoule fine,615.4153894794773,1343.5361673952298,1332.847181391134
2024-03-19,Produits laitiers,53,4014263754870.839,697866,Lait Centrale,960.9754718746234,1097.7132055838915,2307.1383219346258
2024-02-19,Tapicerie,51,4694024723634.325,843072,Couscous,717.123001509671,1835.214989058588,1040.060532141812
2024-03-01,Charcuterie,52,6879462323142.956,426141,Khlii,141.82922361311296,802.5393026209939,2684.856020789182
2024-03-05,Boulangerie,52,6706541464656.593,461105,Pain traditionnel,282.2518591522163,537.9598612262754,1063.019830689439
2024-03-14,Fruits et legumes,55,6692335607788.555,415593,Dattes Medjool,521.5267169636088,718.0702331579508,1276.8765298062558
2024-02-20,Boissons,54,3822005483573.4775,366397,Jus d'orange frais,1179.5084136068829,1196.7964069591744,1606.8950180531108
2024-03-18,Tapicerie,55,5030191345005.471,626953,Huile d'olive,989.5897504645566,1791.2261848427086,1442.9243797226832
2024-02-21,Produits laitiers,55,5913295862748.662,259293,Yaourt nature,735.2733959434098,896.5344547172268,1377.5634837430655
2024-03-02,Hygiene,56,6965357180403.069,532870,Savon noir,1248.2206224713386,361.56454947261824,2587.0026568627
2024-02-20,Produits laitiers,56,2870323336018.1514,23616,Fromage Jben,524.0319758175991,920.7557728268836,2018.9141996882804
2024-03-01,Fruits et legumes,52,2840918763084.174,224287,Poivrons rouges,1056.7777335314254,1339.7470822983057,1552.8506362407957
2024-02-20,Tapicerie,55,2799923028161.08,992346,Semoule fine,13.521414795658853,810.8706359458395,34.38838900520917
2024-02-26,Produits laitiers,57,5028219725288.67,341957,Lait Centrale,107.50531225630148,1471.5431580928491,1415.4489788126357
2024-03-14,Tapicerie,51,6542678486128.488,148694,Couscous,251.0608912032609,916.1432413041194,340.00418210035576
2024-02-22,Charcuterie,57,6395811140745.007,984963,Khlii,1117.0250389772857,564.0655189423662,2691.485197772884
2024-02-21,Boulangerie,55,2935340560024.5264,177745,Pain traditionnel,1095.271829976223,795.2245097847862,2692.618850341536
2024-03-11,Fruits et legumes,55,4199064310806.3394,929633,Dattes Medjool,1200.258234504835,256.4934999173691,67.84925941309847
2024-02-20,Boissons,57,5242085568679.838,22161,Jus d'orange frais,395.1336139939925,755.3354403646076,2044.1783424381704
2024-03-12,Tapicerie,50,3991939218043.964,346650,Huile d'olive,738.5911198844474,1638.4225131969974,2470.517825621291
2024-02-24,Produits laitiers,55,3410177634924.723,650408,Yaourt nature,348.43770065984654,1893.4932963861377,2609.526970827528
2024-03-11,Hygiene,52,2920453321304.1587,628359,Savon noir,1214.8431721904112,1280.5733938390715,1646.9238094686996
2024-03-10,Produits laitiers,57,3331363340045.2666,693960,Fromage Jben,143.17078705535906,878.8278695111675,3071.074747694738
2024-03-06,Fruits et legumes,51,6720796413729.862,123535,Poivrons rouges,1009.0769172365004,284.9610844477691,921.621363490754
2024-03-10,Tapicerie,55,3398255326696.545,302107,Semoule fine,1143.8620500246564,466.8049283510449,1656.2148147297737
2024-03-02,Produits laitiers,55,2781962982609.4883,414626,Lait Centrale,836.3735818029721,1564.3835270495924,238.67969052581185
2024-02-19,Tapicerie,53,2763545571706.495,925463,Couscous,16.22078970707663,1216.3777448978442,3047.151066447486
2024-03-03,Charcuterie,53,2151038755103.4692,28233,Khlii,826.6316513504607,1224.574838639432,109.66087041367808
